WOJ;POW;GMI;RODZ_GMI;SYM;SYM_UL;CECHA;NAZWA_1;NAZWA_2;STAN_NA
12;61;01;1;0950463;23749;ul.;Wawelska;;2021-11-27
12;61;01;1;0950463;23768;ul.;Wawrzyńca;św.;2021-11-27
12;61;01;1;0950463;28304;ul.;Ważewskiego;Tadeusza;2021-11-27
12;61;01;1;0950463;53021;ul.;Wąchały;Porucznika;2021-11-27
12;61;01;1;0950463;23788;ul.;Wądół;;2021-11-27
12;61;01;1;0950463;23795;ul.;Wąska;;2021-11-27
12;61;01;1;0950463;23810;ul.;Wąwozowa;;2021-11-27
12;61;01;1;0950463;23814;ul.;Wczasowa;;2021-11-27
12;61;01;1;0950463;28305;ul.;Weigla;Ferdynanda;2021-11-27
12;61;01;1;0950463;23837;ul.;Weissa;Wojciecha;2021-11-27
12;61;01;1;0950463;23848;ul.;Welońskiego;Piusa;2021-11-27
12;61;01;1;0950463;23860;ul.;Wenecja;;2021-11-27
12;61;01;1;0950463;52197;ul.;Wereszyckiego;prof. Henryka;2021-11-27
12;61;01;1;0950463;23874;ul.;Wernyhory;;2021-11-27
12;61;01;1;0950463;37012;ul.;Weryhy-Darowskiego;Wincentego;2021-11-27
12;61;01;1;0950463;23881;ul.;Wesele;;2021-11-27
12;61;01;1;0950463;23897;ul.;Westerplatte;;2021-11-27
12;61;01;1;0950463;23907;ul.;Wewnętrzna;;2021-11-27
12;61;01;1;0950463;23923;ul.;Węgierska;;2021-11-27
12;61;01;1;0950463;23927;ul.;Węgierskiego;Ludwika;2021-11-27
12;61;01;1;0950463;23929;ul.;Węglarska;;2021-11-27
12;61;01;1;0950463;23937;ul.;Węgłowa;;2021-11-27
12;61;01;1;0950463;48380;ul.;Węgrzecka;;2021-11-27
12;61;01;1;0950463;23949;ul.;Węgrzynowicka;;2021-11-27
12;61;01;1;0950463;38395;inne;Węzeł Drogowy gen. Ludomiła Rayskiego;;2021-11-27
12;61;01;1;0950463;37080;inne;Węzeł Drogowy im. Czesława Miłosza;;2021-11-27
12;61;01;1;0950463;46779;inne;Węzeł Drogowy im. Jana Karskiego;;2021-11-27
12;61;01;1;0950463;53165;inne;Węzeł Drogowy im. kapitana Władysława Polesińskiego;;2021-11-27
12;61;01;1;0950463;37013;inne;Węzeł Łagiewnicki im. ks.kard. Adama Stefana Sapiehy;;2021-11-27
12;61;01;1;0950463;28291;ul.;Wężyka;Franciszka;2021-11-27
12;61;01;1;0950463;23969;ul.;Wiatra;Narcyza;2021-11-27
12;61;01;1;0950463;23972;ul.;Wiatraczna;;2021-11-27
12;61;01;1;0950463;23983;ul.;Wiązowa;;2021-11-27
12;61;01;1;0950463;52985;ul.;Wicherkiewicza;Profesora Bolesława Wiktora;2021-11-27
12;61;01;1;0950463;23989;ul.;Wichrowa;;2021-11-27
12;61;01;1;0950463;24004;ul.;Widłakowa;;2021-11-27
12;61;01;1;0950463;24006;ul.;Widna;;2021-11-27
12;61;01;1;0950463;24008;ul.;Widnokrąg;;2021-11-27
12;61;01;1;0950463;24011;ul.;Widok;;2021-11-27
12;61;01;1;0950463;24044;ul.;Wiedeńska;;2021-11-27
12;61;01;1;0950463;24048;ul.;Wiejska;;2021-11-27
12;61;01;1;0950463;39706;ul.;Wielgusa;Macieja;2021-11-27
12;61;01;1;0950463;24063;ul.;Wielicka;;2021-11-27
12;61;01;1;0950463;24076;ul.;Wielkanocna;;2021-11-27
12;61;01;1;0950463;24083;ul.;Wielkich Pieców;;2021-11-27
12;61;01;1;0950463;29304;ul.;Wielkie Pola;;2021-11-27
12;61;01;1;0950463;24101;ul.;Wielkotyrnowska;;2021-11-27
12;61;01;1;0950463;24109;ul.;Wielogórska;;2021-11-27
12;61;01;1;0950463;24111;ul.;Wielopole;;2021-11-27
12;61;01;1;0950463;24123;ul.;Wieniawskiego;Henryka;2021-11-27
12;61;01;1;0950463;24125;ul.;Wieniawy-Długoszowskiego;gen. Bolesława;2021-11-27
12;61;01;1;0950463;24138;ul.;Wierchowa;;2021-11-27
12;61;01;1;0950463;24170;ul.;Wierzbowa;;2021-11-27
12;61;01;1;0950463;24191;ul.;Wierzynka;Mikołaja;2021-11-27
12;61;01;1;0950463;24193;ul.;Wierzyńskiego;Kazimierza;2021-11-27
12;61;01;1;0950463;24206;ul.;Wietora;Hieronima;2021-11-27
12;61;01;1;0950463;24208;ul.;Wiewiórcza;;2021-11-27
12;61;01;1;0950463;24249;ul.;Wiklinowa;;2021-11-27
12;61;01;1;0950463;24261;ul.;Wilcza;;2021-11-27
12;61;01;1;0950463;24276;ul.;Wilczy Stok;;2021-11-27
12;61;01;1;0950463;24289;ul.;Wileńska;;2021-11-27
12;61;01;1;0950463;24295;ul.;Wilgotna;;2021-11-27
12;61;01;1;0950463;53043;ul.;Wilka-Wyrwińskiego;Wilhelma;2021-11-27
12;61;01;1;0950463;24330;ul.;Wincentego;św.;2021-11-27
12;61;01;1;0950463;24352;ul.;Winnicka;;2021-11-27
12;61;01;1;0950463;28520;ul.;Winowców;;2021-11-27
12;61;01;1;0950463;24364;ul.;Wiosenna;;2021-11-27
12;61;01;1;0950463;24370;ul.;Wioślarska;;2021-11-27
12;61;01;1;0950463;24401;ul.;Wiślicka;;2021-11-27
12;61;01;1;0950463;24403;ul.;Wiślisko;;2021-11-27
12;61;01;1;0950463;24404;ul.;Wiślna;;2021-11-27
12;61;01;1;0950463;52987;ul.;Wiśniewskiego;Profesora Jerzego;2021-11-27
12;61;01;1;0950463;24412;ul.;Wiśniowa;;2021-11-27
12;61;01;1;0950463;24414;ul.;Wiśniowieckiego;Jeremiego;2021-11-27
12;61;01;1;0950463;24416;ul.;Wiśniowy Sad;;2021-11-27
12;61;01;1;0950463;24438;ul.;Witkiewicza;Stanisława Ignacego;2021-11-27
12;61;01;1;0950463;24441;ul.;Witkowicka;;2021-11-27
12;61;01;1;0950463;24459;ul.;Witosa;Wincentego;2021-11-27
12;61;01;1;0950463;39836;ul.;Wittek;Generał Marii;2021-11-27
12;61;01;1;0950463;24467;ul.;Wittiga;Edwarda;2021-11-27
12;61;01;1;0950463;49980;ul.;Wizjonerów;;2021-11-27
12;61;01;1;0950463;24476;ul.;Wjazd;;2021-11-27
12;61;01;1;0950463;24477;ul.;Wjazdowa;;2021-11-27
12;61;01;1;0950463;24481;ul.;Wlotowa;;2021-11-27
12;61;01;1;0950463;24490;ul.;Władysława IV;;2021-11-27
12;61;01;1;0950463;24494;ul.;Władysława Jagiełły;;2021-11-27
12;61;01;1;0950463;11653;ul.;Władysława Łokietka;;2021-11-27
12;61;01;1;0950463;23668;ul.;Władysława Warneńczyka;;2021-11-27
12;61;01;1;0950463;24506;ul.;Włodarczyka;Bronisława;2021-11-27
12;61;01;1;0950463;24508;ul.;Włodarska;;2021-11-27
12;61;01;1;0950463;24516;ul.;Włodkowica;Pawła;2021-11-27
12;61;01;1;0950463;24524;ul.;Włoska;;2021-11-27
12;61;01;1;0950463;24532;ul.;Włościańska;;2021-11-27
12;61;01;1;0950463;24533;ul.;Włóczków;;2021-11-27
12;61;01;1;0950463;24550;ul.;Wodna;;2021-11-27
12;61;01;1;0950463;24557;ul.;Wodociągowa;;2021-11-27
12;61;01;1;0950463;34368;ul.;Wodocza;;2021-11-27
12;61;01;1;0950463;46067;ul.;Wody;Wiesława;2021-11-27
12;61;01;1;0950463;24563;ul.;Wodzickich;;2021-11-27
12;61;01;1;0950463;24569;ul.;Wodzinowskiego;Wincentego;2021-11-27
12;61;01;1;0950463;38721;ul.;Wojciecha;Świętego;2021-11-27
12;61;01;1;0950463;24582;ul.;Wojciecha z Brudzewa;;2021-11-27
12;61;01;1;0950463;24589;ul.;Wojciechowskiego;Stanisława;2021-11-27
12;61;01;1;0950463;24600;ul.;Wojenna;;2021-11-27
12;61;01;1;0950463;24618;ul.;Wojnicka;;2021-11-27
12;61;01;1;0950463;24634;ul.;Wojskowa;;2021-11-27
12;61;01;1;0950463;24687;ul.;Wolności;;2021-11-27
12;61;01;1;0950463;45085;ul.;Wolontariuszy;;2021-11-27
12;61;01;1;0950463;24694;ul.;Wolska;;2021-11-27
12;61;01;1;0950463;52812;ul.;Wolskiego;Marszałka Mikołaja;2021-11-27
12;61;01;1;0950463;24715;ul.;Wołodyjowskiego;Michała;2021-11-27
12;61;01;1;0950463;24742;ul.;Worcella;Stanisława;2021-11-27
12;61;01;1;0950463;24744;ul.;Woronicza;Jana;2021-11-27
12;61;01;1;0950463;24772;ul.;Woźniców;;2021-11-27
12;61;01;1;0950463;55759;ul.;Woźniczki;insp. Marka;2021-11-27
12;61;01;1;0950463;29289;ul.;Wójcickiego;Michała;2021-11-27
12;61;01;1;0950463;24795;ul.;Wójtowska;;2021-11-27
12;61;01;1;0950463;33005;ul.;Wrobela;Feliksa;2021-11-27
12;61;01;1;0950463;24806;ul.;Wrocławska;;2021-11-27
12;61;01;1;0950463;24815;ul.;Wrony;Mieczysława;2021-11-27
12;61;01;1;0950463;52951;ul.;Wrońskiego;Komandora Bohdana;2021-11-27
12;61;01;1;0950463;24840;ul.;Wróblewskiego;Zygmunta;2021-11-27
12;61;01;1;0950463;24844;ul.;Wróblowicka;;2021-11-27
12;61;01;1;0950463;24845;ul.;Wróżenicka;;2021-11-27
12;61;01;1;0950463;24851;ul.;Wrzesińska;;2021-11-27
12;61;01;1;0950463;24870;ul.;Wrzosowa;;2021-11-27
12;61;01;1;0950463;24885;ul.;Wspólna;;2021-11-27
12;61;01;1;0950463;24900;ul.;Wujka;ks. Jakuba;2021-11-27
12;61;01;1;0950463;24908;ul.;Wybickiego;Józefa;2021-11-27
12;61;01;1;0950463;24954;ul.;Wyciąska;;2021-11-27
12;61;01;1;0950463;24963;ul.;Wyczółkowskiego;Leona;2021-11-27
12;61;01;1;0950463;24983;ul.;Wygoda;;2021-11-27
12;61;01;1;0950463;24990;ul.;Wygrana;;2021-11-27
12;61;01;1;0950463;24995;ul.;Wyki;Kazimierza;2021-11-27
12;61;01;1;0950463;25008;ul.;Wyłom;;2021-11-27
12;61;01;1;0950463;25028;ul.;Wypoczynkowa;;2021-11-27
12;61;01;1;0950463;25042;ul.;Wyrobka;Zygmunta;2021-11-27
12;61;01;1;0950463;25044;ul.;Wyrwa;;2021-11-27
12;61;01;1;0950463;28286;ul.;Wyrwy-Furgalskiego;Tadeusza;2021-11-27
12;61;01;1;0950463;25053;ul.;Wysłouchów;Marii i Bolesława;2021-11-27
12;61;01;1;0950463;25061;ul.;Wysockiego;Piotra;2021-11-27
12;61;01;1;0950463;25064;ul.;Wysockiej;Stanisławy;2021-11-27
12;61;01;1;0950463;25067;ul.;Wysoka;;2021-11-27
12;61;01;1;0950463;25084;ul.;Wyspiańskiego;Stanisława;2021-11-27
12;61;01;1;0950463;47222;ul.;Wyszyńskiego;Księdza Prymasa Stefana;2021-11-27
12;61;01;1;0950463;25139;ul.;Wyżgi;Kazimierza;2021-11-27
12;61;01;1;0950463;25143;ul.;Wyżynna;;2021-11-27
12;61;01;1;0950463;25147;ul.;Wzgórze;;2021-11-27
12;61;01;1;0950463;25215;ul.;Za Górą;;2021-11-27
12;61;01;1;0950463;25226;ul.;Za Lipkami;;2021-11-27
12;61;01;1;0950463;31113;ul.;Za Ogrodem;;2021-11-27
12;61;01;1;0950463;25238;ul.;Za Skłonem;;2021-11-27
12;61;01;1;0950463;25243;ul.;Za Targiem;;2021-11-27
12;61;01;1;0950463;25245;ul.;Za Torem;;2021-11-27
12;61;01;1;0950463;25255;ul.;Zabawa;;2021-11-27
12;61;01;1;0950463;25264;ul.;Zabłocie;;2021-11-27
12;61;01;1;0950463;25267;ul.;Zabłockiego;Franciszka;2021-11-27
12;61;01;1;0950463;25277;ul.;Zaborska;;2021-11-27
12;61;01;1;0950463;25278;ul.;Zaborze;;2021-11-27
12;61;01;1;0950463;25299;ul.;Zachemskiego;Jakuba;2021-11-27
12;61;01;1;0950463;25305;ul.;Zachodnia;;2021-11-27
12;61;01;1;0950463;32838;ul.;Zaciernie;;2021-11-27
12;61;01;1;0950463;25314;ul.;Zacisze;;2021-11-27
12;61;01;1;0950463;49114;ul.;Zacisze Drwinki;;2021-11-27
12;61;01;1;0950463;28514;ul.;Zaczarowane Koło;;2021-11-27
12;61;01;1;0950463;25334;ul.;Zadworze;;2021-11-27
12;61;01;1;0950463;25341;ul.;Zagaje;;2021-11-27
12;61;01;1;0950463;25353;ul.;Zagłoby;;2021-11-27
12;61;01;1;0950463;25358;ul.;Zagonów;;2021-11-27
12;61;01;1;0950463;25363;ul.;Zagościniec;;2021-11-27
12;61;01;1;0950463;25377;ul.;Zagórze;;2021-11-27
12;61;01;1;0950463;25393;ul.;Zagrody;;2021-11-27
12;61;01;1;0950463;52954;ul.;Zagrodzkiego;Księdza Adolfa;2021-11-27
12;61;01;1;0950463;25402;ul.;Zagumnie;;2021-11-27
12;61;01;1;0950463;25427;ul.;Zajęcza;;2021-11-27
12;61;01;1;0950463;25432;ul.;Zakamycze;;2021-11-27
12;61;01;1;0950463;25434;ul.;Zakarczmie;;2021-11-27
12;61;01;1;0950463;25435;ul.;Zakarnie;;2021-11-27
12;61;01;1;0950463;25438;ul.;Zakątek;;2021-11-27
12;61;01;1;0950463;25442;ul.;Zakępie;;2021-11-27
12;61;01;1;0950463;25443;ul.;Zakleśnie;;2021-11-27
12;61;01;1;0950463;25445;ul.;Zakliki z Mydlnik;;2021-11-27
12;61;01;1;0950463;25447;ul.;Zaklucze;;2021-11-27
12;61;01;1;0950463;25449;ul.;Zakładowa;;2021-11-27
12;61;01;1;0950463;25452;ul.;Zakole;;2021-11-27
12;61;01;1;0950463;25458;ul.;Zakopiańska;;2021-11-27
12;61;01;1;0950463;25463;ul.;Zakręt;;2021-11-27
12;61;01;1;0950463;25477;ul.;Zakrzowiecka;;2021-11-27
12;61;01;1;0950463;25484;ul.;Zalesie;;2021-11-27
12;61;01;1;0950463;25488;ul.;Zaleskiego;Bohdana;2021-11-27
12;61;01;1;0950463;40795;ul.;Zalipki;;2021-11-27
12;61;01;1;0950463;25521;ul.;Załuskich;Andrzeja i Józefa;2021-11-27
12;61;01;1;0950463;33387;inne;Zamek Wawel;;2021-11-27
12;61;01;1;0950463;25534;ul.;Zamenhofa;dr. Ludwika;2021-11-27
12;61;01;1;0950463;37134;ul.;Zamglona;;2021-11-27
12;61;01;1;0950463;25540;ul.;Zamiejska;;2021-11-27
12;61;01;1;0950463;25545;ul.;Zamknięta;;2021-11-27
12;61;01;1;0950463;25547;ul.;Zamkowa;;2021-11-27
12;61;01;1;0950463;25556;ul.;Zamłynie;;2021-11-27
12;61;01;1;0950463;25579;ul.;Zamoyskiego;Jana;2021-11-27
12;61;01;1;0950463;25591;ul.;Zana;Tomasza;2021-11-27
12;61;01;1;0950463;25595;ul.;Zaogrodzie;;2021-11-27
12;61;01;1;0950463;25632;ul.;Zapolskiej;Gabrieli;2021-11-27
12;61;01;1;0950463;35210;ul.;Zaporębie;;2021-11-27
12;61;01;1;0950463;25637;ul.;Zaporoska;;2021-11-27
12;61;01;1;0950463;25643;ul.;Zapusta;;2021-11-27
12;61;01;1;0950463;49115;ul.;Zaradna;;2021-11-27
12;61;01;1;0950463;25655;ul.;Zaremby;Stanisława;2021-11-27
12;61;01;1;0950463;25665;ul.;Zarosie;;2021-11-27
12;61;01;1;0950463;25672;ul.;Zarudawie;;2021-11-27
12;61;01;1;0950463;25675;ul.;Zaruskiego;Mariusza;2021-11-27
12;61;01;1;0950463;25687;ul.;Zarzecze;;2021-11-27
12;61;01;1;0950463;25696;ul.;Zarzyckiego;Wiesława;2021-11-27
12;61;01;1;0950463;25705;ul.;Zaskale;;2021-11-27
12;61;01;1;0950463;28980;ul.;Zastawniaka;ks. Józefa;2021-11-27
12;61;01;1;0950463;25728;ul.;Zaszkolna;;2021-11-27
12;61;01;1;0950463;25730;ul.;Zaścianek;;2021-11-27
12;61;01;1;0950463;25741;ul.;Zatorska;;2021-11-27
12;61;01;1;0950463;46046;ul.;Zauchy;Andrzeja;2021-11-27
12;61;01;1;0950463;25748;ul.;Zaułek;;2021-11-27
12;61;01;1;0950463;39205;inne;Zaułek Książąt Czartoryskich;;2021-11-27
12;61;01;1;0950463;25797;ul.;Zaułek Wileński;;2021-11-27
12;61;01;1;0950463;25838;ul.;Zawielgusie;;2021-11-27
12;61;01;1;0950463;25845;ul.;Zawieyskiego;Jerzego;2021-11-27
12;61;01;1;0950463;25850;ul.;Zawiła;;2021-11-27
12;61;01;1;0950463;25853;ul.;Zawiszy;;2021-11-27
12;61;01;1;0950463;25869;ul.;Zawodzie;;2021-11-27
12;61;01;1;0950463;25883;ul.;Zbaraska;;2021-11-27
12;61;01;1;0950463;25910;ul.;Zbożowa;;2021-11-27
12;61;01;1;0950463;25916;ul.;Zbrojarzy;;2021-11-27
12;61;01;1;0950463;25918;ul.;Zbrojów;;2021-11-27
12;61;01;1;0950463;28306;ul.;Zbydniowicka;;2021-11-27
12;61;01;1;0950463;25931;ul.;Zbyszka z Bogdańca;;2021-11-27
12;61;01;1;0950463;25944;ul.;Zdrojowa;;2021-11-27
12;61;01;1;0950463;25948;ul.;Zdrowa;;2021-11-27
12;61;01;1;0950463;25958;ul.;Zdunów;;2021-11-27
12;61;01;1;0950463;25960;ul.;Zduńska;;2021-11-27
12;61;01;1;0950463;25978;ul.;Zefirowa;;2021-11-27
12;61;01;1;0950463;25980;ul.;Zegadłowicza;Emila;2021-11-27
12;61;01;1;0950463;25996;ul.;Zelwerowicza;Aleksandra;2021-11-27
12;61;01;1;0950463;26000;ul.;Zembrzycka;;2021-11-27
12;61;01;1;0950463;26009;ul.;Zesławicka;;2021-11-27
12;61;01;1;0950463;26026;ul.;Zgody;;2021-11-27
12;61;01;1;0950463;26045;ul.;Ziarkowa;;2021-11-27
12;61;01;1;0950463;26053;ul.;Zieleniec;;2021-11-27
12;61;01;1;0950463;44217;ul.;Zieleniewskiego;Ludwika;2021-11-27
12;61;01;1;0950463;26064;ul.;Zielińska;;2021-11-27
12;61;01;1;0950463;52945;ul.;Zielińskiego;Generała Bohdana;2021-11-27
12;61;01;1;0950463;26077;ul.;Zielna;;2021-11-27
12;61;01;1;0950463;26081;ul.;Zielona;;2021-11-27
12;61;01;1;0950463;26092;ul.;Zielone Wzgórze;;2021-11-27
12;61;01;1;0950463;26102;ul.;Zielonogórska;;2021-11-27
12;61;01;1;0950463;26105;ul.;Zielony Dół;;2021-11-27
12;61;01;1;0950463;26107;ul.;Zielony Jar;;2021-11-27
12;61;01;1;0950463;26109;ul.;Zielony Most;;2021-11-27
12;61;01;1;0950463;26121;ul.;Ziemianek;;2021-11-27
12;61;01;1;0950463;26132;ul.;Ziemska;;2021-11-27
12;61;01;1;0950463;26135;ul.;Zientary;Michała;2021-11-27
12;61;01;1;0950463;26149;ul.;Zimmer;Siostry Zygmunty;2021-11-27
12;61;01;1;0950463;26150;ul.;Zimna;;2021-11-27
12;61;01;1;0950463;26160;ul.;Zimorodków;;2021-11-27
12;61;01;1;0950463;26162;ul.;Zimorowicza;Szymona;2021-11-27
12;61;01;1;0950463;52194;ul.;Zina;Wiktora;2021-11-27
12;61;01;1;0950463;30679;ul.;Ziobrowskiego;Stefana;2021-11-27
12;61;01;1;0950463;28523;inne;Zjazd Rogoziany;;2021-11-27
12;61;01;1;0950463;27656;ul.;Zjazdu Gnieźnieńskiego;;2021-11-27
12;61;01;1;0950463;26183;ul.;Złocieniowa;;2021-11-27
12;61;01;1;0950463;26187;ul.;Złoczowska;;2021-11-27
12;61;01;1;0950463;26188;ul.;Złota;;2021-11-27
12;61;01;1;0950463;52814;os.;Złota Podkowa;Osiedle;2021-11-27
12;61;01;1;0950463;26217;ul.;Złoty Róg;;2021-11-27
12;61;01;1;0950463;26225;ul.;Zmartwychwstania Pańskiego;;2021-11-27
12;61;01;1;0950463;26248;ul.;Zolla;Fryderyka;2021-11-27
12;61;01;1;0950463;26273;ul.;Zuchów;;2021-11-27
12;61;01;1;0950463;26305;ul.;Zwierzyniecka;;2021-11-27
12;61;01;1;0950463;26326;ul.;Zwycięstwa;;2021-11-27
12;61;01;1;0950463;26331;ul.;Zyblikiewicza;Mikołaja;2021-11-27
12;61;01;1;0950463;26334;ul.;Zygmunta Augusta;;2021-11-27
12;61;01;1;0950463;26343;ul.;Zygmunta Starego;;2021-11-27
12;61;01;1;0950463;26347;ul.;Zygmuntowska;;2021-11-27
12;61;01;1;0950463;26352;ul.;Zyndrama z Maszkowic;;2021-11-27
12;61;01;1;0950463;39838;ul.;Ździebły-Danowskiego;Dominika;2021-11-27
12;61;01;1;0950463;26359;ul.;Źródlana;;2021-11-27
12;61;01;1;0950463;29922;inne;Źródło im. Jerzego Setmajera;;2021-11-27
12;61;01;1;0950463;26367;ul.;Żabia;;2021-11-27
12;61;01;1;0950463;26376;ul.;Żabiniec;;2021-11-27
12;61;01;1;0950463;26389;ul.;Żaglowa;;2021-11-27
12;61;01;1;0950463;28984;ul.;Żaka;Michała;2021-11-27
12;61;01;1;0950463;26395;ul.;Żaków Krakowskich;;2021-11-27
12;61;01;1;0950463;26433;ul.;Żelazna;;2021-11-27
12;61;01;1;0950463;26439;ul.;Żelazowskiego;Romana;2021-11-27
12;61;01;1;0950463;26441;ul.;Żelechowskiego;Kaspra;2021-11-27
12;61;01;1;0950463;26442;ul.;Żeleńskiego;Władysława;2021-11-27
12;61;01;1;0950463;28526;ul.;Żemaitisa;Kiejstuta;2021-11-27
12;61;01;1;0950463;26454;ul.;Żeńców;;2021-11-27
12;61;01;1;0950463;26469;ul.;Żeromskiego;Stefana;2021-11-27
12;61;01;1;0950463;26476;ul.;Żmichowskiej;Narcyzy;2021-11-27
12;61;01;1;0950463;26486;ul.;Żmujdzka;;2021-11-27
12;61;01;1;0950463;26492;ul.;Żniwna;;2021-11-27
12;61;01;1;0950463;26498;ul.;Żołnierska;;2021-11-27
12;61;01;1;0950463;26519;ul.;Żonkilowa;;2021-11-27
12;61;01;1;0950463;26525;ul.;Żółkiewskiego;Hetmana;2021-11-27
12;61;01;1;0950463;26534;ul.;Żółtej Ciżemki;;2021-11-27
12;61;01;1;0950463;26537;ul.;Żółwia;;2021-11-27
12;61;01;1;0950463;26569;ul.;Żuławskiego;Jerzego;2021-11-27
12;61;01;1;0950463;26572;ul.;Żułowska;;2021-11-27
12;61;01;1;0950463;26579;ul.;Żurawia;;2021-11-27
12;61;01;1;0950463;26608;ul.;Żwirki i Wigury;;2021-11-27
12;61;01;1;0950463;26611;ul.;Żwirowa;;2021-11-27
12;61;01;1;0950463;46117;ul.;Życzkowskiego;prof. Michała;2021-11-27
12;61;01;1;0950463;26635;ul.;Żytnia;;2021-11-27
12;61;01;1;0950463;26639;ul.;Żywiczna;;2021-11-27
12;61;01;1;0950463;26640;ul.;Żywiecka;;2021-11-27
12;61;01;1;0950463;26647;ul.;Żyzna;;2021-11-27
